5.000000000000000104e-04 0.000000000000000000e+00 0.000000000000000000e+00 6.784684471881368160e+08 2.112888861359144747e+08
1.500000000000000031e-03 6.966330920847573280e+08 4.925939834120845795e+08 6.769768559820715189e+08 2.112888861359144747e+08
2.500000000000000052e-03 2.089899580932115316e+08 2.089899580932115316e+08 6.740261456190665960e+08 2.112888861359144747e+08
3.500000000000000073e-03 0.000000000000000000e+00 0.000000000000000000e+00 6.696791451519209146e+08 2.112888861359144747e+08
4.500000000000000527e-03 8.127386732576725483e+08 3.071863443320547342e+08 6.640250804703398943e+08 2.112888861359144747e+08
5.499999999999999681e-03 5.699725676575063467e+08 2.326903263574754298e+08 6.571742533118717670e+08 2.112888861359144747e+08
6.500000000000000569e-03 4.822844754087801576e+08 1.968918126028954685e+08 6.492519635834735632e+08 2.112888861359144747e+08
7.499999999999999722e-03 5.573065278327531815e+08 1.970376125150345862e+08 6.403922918699177504e+08 2.112888861359144747e+08
8.500000000000000611e-03 5.532086556702511311e+08 1.844028852234170437e+08 6.307322785534352064e+08 2.112888861359144747e+08
9.500000000000001499e-03 4.399788456398745179e+08 1.555560126652922630e+08 6.204068942615382671e+08 2.112888861359144747e+08
1.050000000000000065e-02 4.478355902869175076e+08 1.492785300956391692e+08 6.095450312716232538e+08 2.112888861359144747e+08
1.149999999999999981e-02 5.906237459434250593e+08 1.638095538850488663e+08 5.982665900649710894e+08 2.112888861359144747e+08
1.250000000000000069e-02 4.179798918121934533e+08 1.321768474277295470e+08 5.866806113097038269e+08 2.112888861359144747e+08
1.350000000000000158e-02 5.031239405880830288e+08 1.395414742849100828e+08 5.748843205184849501e+08 2.112888861359144747e+08
1.450000000000000074e-02 4.684257469465494752e+08 1.299179268741002530e+08 5.629629095722103119e+08 2.112888861359144747e+08
1.549999999999999989e-02 5.393288835300706625e+08 1.348322208825176656e+08 5.509898689345971346e+08 2.112888861359144747e+08
1.650000000000000078e-02 5.383074369004166126e+08 1.305587306703489125e+08 5.390276968255828619e+08 2.112888861359144747e+08
1.750000000000000167e-02 5.672584340534939766e+08 1.301380099426480085e+08 5.271288372182018161e+08 2.112888861359144747e+08
1.850000000000000255e-02 5.083539180676995516e+08 1.198201675694736391e+08 5.153367294245190024e+08 2.112888861359144747e+08
1.949999999999999997e-02 6.430459912494066954e+08 1.312612133086052239e+08 5.036868827463623285e+08 2.112888861359144747e+08
2.050000000000000086e-02 5.861913229433319569e+08 1.222293402288703471e+08 4.922079169180414081e+08 2.112888861359144747e+08
2.150000000000000175e-02 3.645173465219550729e+08 9.411797416555000842e+07 4.809225313568843007e+08 2.112888861359144747e+08
2.249999999999999917e-02 5.573065368602454662e+08 1.137597204687655121e+08 4.698483832764016986e+08 2.112888861359144747e+08
2.350000000000000006e-02 4.668924349502031207e+08 1.018842821219786406e+08 4.589988669442476034e+08 2.112888861359144747e+08
2.450000000000000094e-02 4.478356058317058086e+08 9.772574107715232670e+07 4.483837945704138279e+08 2.112888861359144747e+08
2.550000000000000183e-02 3.278273749360437393e+08 8.195684373401093483e+07 4.380099843750249147e+08 2.112888861359144747e+08
2.650000000000000272e-02 3.746046284697765112e+08 8.594019575170291960e+07 4.278817641417592168e+08 2.112888861359144747e+08
2.750000000000000014e-02 4.369789859116129875e+08 9.111641720261470973e+07 4.180013997197030187e+08 2.112888861359144747e+08
2.850000000000000103e-02 4.766437494431974292e+08 9.347752997857283056e+07 4.083694580522658229e+08 2.112888861359144747e+08
2.950000000000000192e-02 3.187982340695331097e+08 7.514146438028770685e+07 3.989851138034082055e+08 2.112888861359144747e+08
3.049999999999999933e-02 4.453884235716825128e+08 8.734785626616683602e+07 3.898464078133139610e+08 2.112888861359144747e+08
3.150000000000000022e-02 4.312491118913838863e+08 8.457490910591249168e+07 3.809504646446093321e+08 2.112888861359144747e+08
3.250000000000000111e-02 3.536753057637622952e+08 7.540382854612366855e+07 3.722936754996697307e+08 2.112888861359144747e+08
3.350000000000000200e-02 3.119253058358354568e+08 6.974861877513399720e+07 3.638718518703049421e+08 2.112888861359144747e+08
3.450000000000000289e-02 3.331723941444336772e+08 7.103259310150703788e+07 3.556803544583905339e+08 2.112888861359144747e+08
3.550000000000000377e-02 2.943520500260124803e+08 6.581911931745826453e+07 3.477142011916604638e+08 2.112888861359144747e+08
3.650000000000000466e-02 2.862876149697883129e+08 6.401585681887331605e+07 3.399681575514430404e+08 2.112888861359144747e+08
